P1 #(.l(0.2u),.w(3.6u)) MQLO (.d(out_q),.g(Qnot),.s(dd),.b(dd));
N1 #(.l(0.2u),.w(1.8u)) MQL1 (.d(out_q),.g(Qnot),.s(\0 ),.b(\0 ));
P1 #(.l(0.2u),.w(3.6u)) MLTO (.d(out_l),.g(Lnot),.s(dd),.b(dd));
N1 #(.l(0.2u),.w(1.8u)) MLT1 (.d(out_l),.g(Lnot),.s(\0 ),.b(\0 ));
 57.721E-9 -1.5689E-9  1.5024E-9  0.43106    1.7621     5.        
 57.897E-9  3.2716E-9  264.1E-12  0.26802    1.7616     7.        
 58.073E-9 -1.5681E-9  1.5033E-9  0.21673    1.7612     6.        
 58.249E-9  3.2711E-9  264.1E-12  0.17904    1.7608     5.        
 58.425E-9 -1.5681E-9  1.5019E-9  0.15458    1.7605     5.        
 58.74E-9   3.2706E-9  263.5E-12  0.11979    1.7601     5.        
 59.16E-9  -1.5686E-9  1.4999E-9  0.08996    1.7598     5.        
 59.58E-9   3.2701E-9  261.7E-12  0.067495   1.7595     6.        
 60.E-9    -1.5688E-9  1.4968E-9  0.051764   1.7593     5.        
Gnucap   System status
iterations: op=0, dc=0, tran=1079, fourier=0, total=1260
transient timesteps: accepted=177, rejected=4, total=181
nodes: user=13, subckt=0, model=19, total=32
dctran density=46.6%, ac density=46.6%
